2017-02-17,27245
2017-02-20,27335
2017-02-21,27585
2017-02-22,27640
2017-02-23,27650
2017-02-24,27440
2017-02-27,27315
2017-02-28,27365
2017-03-02,27620
2017-03-03,27355
2017-03-06,27385
2017-03-07,27550
2017-03-08,27600
2017-03-09,27545
2017-03-10,27565
2017-03-13,27875
2017-03-14,28130
2017-03-15,28165
2017-03-16,28370
2017-03-17,28495
2017-03-20,28460
2017-03-21,28735
2017-03-22,28640
2017-03-23,28685
2017-03-24,28640
2017-03-27,28460
2017-03-28,28525
2017-03-29,28620
2017-03-30,28595
2017-03-31,28540
2017-04-03,28610
2017-04-04,28550
2017-04-05,28500
2017-04-06,28390
2017-04-07,28340
2017-04-10,28175
2017-04-11,28060
2017-04-12,28075
2017-04-13,28340
2017-04-14,28215
2017-04-17,28275
2017-04-18,28260
2017-04-19,28135
2017-04-20,28255
2017-04-21,28490
2017-04-24,28640
2017-04-25,28930
2017-04-26,29105
2017-04-27,28685
2017-04-28,28745
2017-05-02,28970
2017-05-04,29260
2017-05-08,30025
2017-05-10,29700
2017-05-11,30070
2017-05-12,29940
2017-05-15,30010
2017-05-16,30050
2017-05-17,30035
2017-05-18,29975
2017-05-19,29915
2017-05-22,30155
2017-05-23,30245
2017-05-24,30275
2017-05-25,30630
2017-05-26,30820
2017-05-29,30790
2017-05-30,30580
2017-05-31,30585
2017-06-01,30500
2017-06-02,30875
2017-06-05,30830
2017-06-07,30645
2017-06-08,30800
2017-06-09,31030
2017-06-12,30730
2017-06-13,30900
2017-06-14,30895
2017-06-15,30770
2017-06-19,30945
2017-06-20,31040
2017-06-21,30845
2017-06-22,31050
2017-06-23,31125
2017-06-26,31295
2017-06-27,31305
2017-06-28,31205
2017-06-29,31420
2017-06-30,31325
2017-07-03,31395
2017-07-04,31200
2017-07-05,31320
2017-07-06,31325
2017-07-07,31200
2017-07-10,31305
2017-07-11,31480
2017-07-12,31475
2017-07-13,31815
2017-07-14,31860
2017-07-17,31995
2017-07-18,31985
2017-07-19,32025
2017-07-20,32190
2017-07-21,32325
2017-07-24,32315
2017-07-25,32155
2017-07-26,32080
2017-07-27,32185
2017-07-28,31460
2017-07-31,31460
2017-08-01,31740
2017-08-02,31825
2017-08-03,31260
2017-08-04,31425
2017-08-07,31445
2017-08-08,31395
2017-08-09,31000
2017-08-10,30855
2017-08-11,30290
2017-08-14,30560
2017-08-16,30745
2017-08-17,30920
2017-08-18,30890
2017-08-21,30855
2017-08-22,30960
2017-08-23,30980
2017-08-24,31125
2017-08-25,31145
2017-08-28,30965
2017-08-29,30885
2017-08-30,31000
2017-08-31,30810
2017-09-01,30810
2017-09-04,30465
2017-09-05,30435
2017-09-06,30370
2017-09-07,30750
2017-09-08,30770
2017-09-11,31050
